recipient_name,cleaned_names
WALMART SUPERCENTER,WALMART SUPERCENTER
LA PRIMA/VIA CUCINA,LA PRIMA/VIA CUCINA
VIRGINIA HISPANIC CHAMBER OF COMMERCE,VIRGINIA HISPANIC CHAMBER OF COMMERCE
SHYNDIGZ,SHYNDIGZ
SEASON'S,SEASON'S
STERLING EVENT PLANNERS OF WILLIAMSBURG,STERLING EVENT PLANNERS OF WILLIAMSBURG
DANIEL SWIERDSIOL,DANIEL SWIERDSIOL
CHEF PADUA PLAYER,CHEF PADUA PLAYER
ST. CONSTANTINE AND HELEN,ST. CONSTANTINE AND HELEN
DOMINION RIVERSIDE CAFE,DOMINION RIVERSIDE CAFE
RISTORANTE RENATO,RISTORANTE RENATO
THE MADISON,THE MADISON
THE CURIOUS GRAPE,THE CURIOUS GRAPE
ALEXANDERS,ALEXANDERS
IRON BRIDGE WINE CO,IRON BRIDGE WINE CO
JTS AT THE LAVALETTE,JTS AT THE LAVALETTE
LAWRENCE DISTRIBUTING,LAWRENCE DISTRIBUTING
DANVILLE YMCA,DANVILLE YMCA
DEPOSITORY TRUST & CLEARING CORP PAC,DEPOSITORY TRUST & CLEARING CORP PAC
VENDORS UNDER $ 200,VENDORS UNDER $ 200
SUGAR WASHINGTON,SUGAR WASHINGTON
ASSOC. FOR AMERICAN RAILROADS PAC,ASSOC. FOR AMERICAN RAILROADS PAC
THE LIASON CAPITOL HILL HOTEL,THE LIASON CAPITOL HILL HOTEL
CF FOLKS CATERING,CF FOLKS CATERING
ROCKLANDS REAL BBQ,ROCKLANDS REAL BBQ
ANR PAC,ANR PAC
PETER BACA,PETER BACA
CLASSIC CATERING PEOPLE,CLASSIC CATERING PEOPLE
MIDPARK SERVICES,MIDPARK SERVICES
JENNY'S ASIAN FUSION,JENNY'S ASIAN FUSION
TELE TOWN HALL,TELE TOWN HALL
YOUNG CHOW,YOUNG CHOW
BILLY GOAT TAVERN,BILLY GOAT TAVERN
BEST KITCHEN SUPPLY,BEST KITCHEN SUPPLY
DIRECT SELLING ASSOCIATION POLITICAL ACTION COMMITTEE,DIRECT SELLING ASSOCIATION POLITICAL ACTION COMMITTEE
PATRIOT DAY III,PATRIOT DAY III
COSI - WASHINGTON DC,COSI - WASHINGTON DC
RENAISSANCE HOTEL MAYFLOWER,RENAISSANCE HOTEL MAYFLOWER
ELIZABETH CONATSER,ELIZABETH CONATSER
FRESHMAN HOLD'EM JFC,FRESHMAN HOLD'EM JFC
CORK,CORK
RUBY TUESDAY,RUBY TUESDAY
PEN AND PROSE,PEN AND PROSE
CAPITAL GRILL,CAPITAL GRILL
MARY HELEN'S,MARY HELEN'S
SEATACK RECREATION CENTER,SEATACK RECREATION CENTER
THE EASTERN SHORE OF VIRGINIA CHAMBER OF COMMERCE,THE EASTERN SHORE OF VIRGINIA CHAMBER OF COMMERCE
THE CHEESE SHOP,THE CHEESE SHOP
THE WILLIAMSBURG INN,THE WILLIAMSBURG INN
GOLDEN HORSESHOE,GOLDEN HORSESHOE
BARNES & NOBLE,BARNES & NOBLE
DOWN TOWN GRILLE,DOWN TOWN GRILLE
WILLIAMSBURG LODGE,WILLIAMSBURG LODGE
MARCEL'S,MARCEL'S
NARFE CHAPTER 1133,NARFE CHAPTER 1133
CHARLENE'S KITCHEN,CHARLENE'S KITCHEN
BISTOR BIS,BISTOR BIS
FLOWERS AT HILLTOP,FLOWERS AT HILLTOP
POLLARDS CHICKEN,POLLARDS CHICKEN
CENTRAL BUISNESS DISTRICT ASSOCIATION,CENTRAL BUISNESS DISTRICT ASSOCIATION
REGENT UNIVERSITY,REGENT UNIVERSITY
PATTON BOGGS PAC,PATTON BOGGS PAC
J.MACK SOUL FOOD CAFE,J.MACK SOUL FOOD CAFE
ELECTRUM PRODUCTIONS,ELECTRUM PRODUCTIONS
FRIENDS OF JOHN DELANEY,FRIENDS OF JOHN DELANEY
HONDO'S,HONDO'S
BNSF RAILWAY,BNSF RAILWAY
SIX FLAGS AMERICA,SIX FLAGS AMERICA
LEAGUE OF WOMEN VOTERS,LEAGUE OF WOMEN VOTERS
WINCHESTER SPEEDWAY,WINCHESTER SPEEDWAY
OLD GLORY ALL AMERICAN BBQ,OLD GLORY ALL AMERICAN BBQ
BOULEVARD WOODGRILL,BOULEVARD WOODGRILL
ROYAL RESTAURANT,ROYAL RESTAURANT
GREATER MCLEAN CHAMBER OF COMMERCE,GREATER MCLEAN CHAMBER OF COMMERCE
J GILBERTS,J GILBERTS
LEESBURG FOOD SHOP,LEESBURG FOOD SHOP
DEMOCRATIC BUSINESS COUNCIL OF NORTHERN VIRGINIA,DEMOCRATIC BUSINESS COUNCIL OF NORTHERN VIRGINIA
LEESBURG VINTNER,LEESBURG VINTNER
"CABRAL, KRISTIN","CABRAL, KRISTIN"
CASSATT'S CAFE,CASSATT'S CAFE
VINTAGE 50,VINTAGE 50
GIOVANNI'S NY PIZZA,GIOVANNI'S NY PIZZA
MEHLS,MEHLS
SQUEALERS BBQ,SQUEALERS BBQ
SUGAR GROVE DINER,SUGAR GROVE DINER
BONE FIRE,BONE FIRE
THE OLD MILL,THE OLD MILL
INTERSTATE BOWL,INTERSTATE BOWL
MAC & BOBS,MAC & BOBS
SHONEYS,SHONEYS
V & V RESTAURANT,V & V RESTAURANT
BURGER BAR,BURGER BAR
WAFFLE & EGG,WAFFLE & EGG
CRAKER BARRELL,CRAKER BARRELL
EATZ CAFE,EATZ CAFE
EL PATIO,EL PATIO
EL RANCHO,EL RANCHO
EL TOREO,EL TOREO
FEEDING AMERICA SW VIRGINIA,FEEDING AMERICA SW VIRGINIA
ARBYS,ARBYS
ALEJANDROS MEXICAN,ALEJANDROS MEXICAN
CELLAR RESTAURANT,CELLAR RESTAURANT
RANCHO VIEJO,RANCHO VIEJO
SE CULINARY ARTS,SE CULINARY ARTS
FOOD COUNTRY USA,FOOD COUNTRY USA
DAVIS & HARMON,DAVIS & HARMON
"LIAISON CAPITOL HILL, THE","LIAISON CAPITOL HILL, THE"
DC DEMOCRATIC STATE COMMITTEE (DCDSC),DC DEMOCRATIC STATE COMMITTEE (DCDSC)
SARDI'S CATERING,SARDI'S CATERING
WASHINGTON NATIONAL PARK,WASHINGTON NATIONAL PARK
SYMFODIUM,SYMFODIUM
THE SHENANDOAH CLUB,THE SHENANDOAH CLUB
MEI WAH,MEI WAH
BALTIMORE COUNTY DEMOCRATIC STATE CENTRAL COMMITTEE,BALTIMORE COUNTY DEMOCRATIC STATE CENTRAL COMMITTEE
DOUBLETREE BY HILTON HOTEL - ANNAPOLIS,DOUBLETREE BY HILTON HOTEL - ANNAPOLIS
LINCOLN HOUSE,LINCOLN HOUSE
BULL FEATHERS WASHINGTON,BULL FEATHERS WASHINGTON
HILLENDALE COUNTRY CLUB,HILLENDALE COUNTRY CLUB
CHARM CITY CONCIERGE,CHARM CITY CONCIERGE
CLYDES OF GEORGETOWN,CLYDES OF GEORGETOWN
THE LIAISON CAPITOL HILL CLUB,THE LIAISON CAPITOL HILL CLUB
AICPA PAC,AICPA PAC
CAPITAL GOLF PROMOTIONS,CAPITAL GOLF PROMOTIONS
WILLARD INTER CONTINENTAL HOTEL,WILLARD INTER CONTINENTAL HOTEL
JAMES MADISON UNIV. CATERING-ARAMARK,JAMES MADISON UNIV. CATERING-ARAMARK
THE ROANOKER RESTAURANT,THE ROANOKER RESTAURANT
ROWE'S FAMILY RESTAURANT,ROWE'S FAMILY RESTAURANT
CAPTAIN PARTY,CAPTAIN PARTY
COUNTRY CORNER FARMS,COUNTRY CORNER FARMS
LIBERTY UNIVERSITY CATERING,LIBERTY UNIVERSITY CATERING
LIB & AMY CATERING,LIB & AMY CATERING
ROCKINGHAM COUNTY FAIR ASSOCIATION,ROCKINGHAM COUNTY FAIR ASSOCIATION
PACIFICO CANTINA,PACIFICO CANTINA
WASHINGTON PARTIES,WASHINGTON PARTIES
DALTON BRODY LTD.,DALTON BRODY LTD.
NATIONAL ARCHIVES TRUST FUND,NATIONAL ARCHIVES TRUST FUND
C2GROUP,C2GROUP
CHICK-FIL-A #446,CHICK-FIL-A #446
TOSCA DC,TOSCA DC
FRIENDS OF NRA,FRIENDS OF NRA
TASTE OF DC,TASTE OF DC
HYATT REGENCY - DC,HYATT REGENCY - DC
FRIENDS OF BRYCE REEVES,FRIENDS OF BRYCE REEVES
STEPHANIE GARR ADAMS PHOTOGRAPHY,STEPHANIE GARR ADAMS PHOTOGRAPHY
CHRISTOPHER BRADEN SMITH,CHRISTOPHER BRADEN SMITH
"CITIZENS HELPING HEROES, INC.","CITIZENS HELPING HEROES, INC."
TAYLOR GOURMET CATERING CO.,TAYLOR GOURMET CATERING CO.
TASTE RESTAURANT,TASTE RESTAURANT
PEDRO & VINNY'S BURRITOS,PEDRO & VINNY'S BURRITOS
BRUSTER'S OF HOLLYWOOD,BRUSTER'S OF HOLLYWOOD
MCMILLAN'S PUB & GRILL,MCMILLAN'S PUB & GRILL
LAFONTAINE BLEUE,LAFONTAINE BLEUE
BERMAN ENTERPRISES,BERMAN ENTERPRISES
PALM RESTAURANT,PALM RESTAURANT
TEXAS STATE SOCIETY,TEXAS STATE SOCIETY
DEL FRISCO'S GRILL,DEL FRISCO'S GRILL
SUBWAY SANDWICH SHOP,SUBWAY SANDWICH SHOP
CAMPAIGN MARKETING STRATEGIES,CAMPAIGN MARKETING STRATEGIES
COMPLIANT CAMPAIGNS LLC,COMPLIANT CAMPAIGNS LLC
ADVANCING STRATEGIES LLC,ADVANCING STRATEGIES LLC
C&C CATERING,C&C CATERING
UNITED PARCES SERVICE,UNITED PARCES SERVICE
DEL FRISCO,DEL FRISCO
BRAVO PIZZA,BRAVO PIZZA
SWEETWATER TAVERN,SWEETWATER TAVERN
FAMIGLIA PIZZERIA,FAMIGLIA PIZZERIA
BISTRO L'HERMITAGE,BISTRO L'HERMITAGE
BOWEN'S GROCERY,BOWEN'S GROCERY
ROCKLANDS BARBEQUE AND GRILL,ROCKLANDS BARBEQUE AND GRILL
THE CLASSIC CATERING,THE CLASSIC CATERING
ABBY'S GOURMET CAFE,ABBY'S GOURMET CAFE
NICK'S SEAFOOD,NICK'S SEAFOOD
ROUGE FINE CATERING,ROUGE FINE CATERING
CHRIS WALL,CHRIS WALL
SAFEWAY # 42051,SAFEWAY # 42051
CAPITAL GRILLE DC,CAPITAL GRILLE DC
AMERICAN TRUCKING ASSOCAITON,AMERICAN TRUCKING ASSOCAITON
LOS TIOS GRILL,LOS TIOS GRILL
CITY OF SALEM,CITY OF SALEM
"AVIVA RENTAL SYSTEMS, LLC","AVIVA RENTAL SYSTEMS, LLC"
ILLINOIS STATE SOCIETY,ILLINOIS STATE SOCIETY
INTERCONTINENTAL HOTEL,INTERCONTINENTAL HOTEL
RAYBURN OFFICE BUILDING CAFE,RAYBURN OFFICE BUILDING CAFE
DC CENTRAL KITCHEN INC.,DC CENTRAL KITCHEN INC.
CORPORATE FOODSERVICE MANAGEMENT,CORPORATE FOODSERVICE MANAGEMENT
MARTIN AIR,MARTIN AIR
JACKSON ALVAREZ GROUP,JACKSON ALVAREZ GROUP
DEL FRISCO'S GRILLE,DEL FRISCO'S GRILLE
CARMINE'S WASHINGTON DC,CARMINE'S WASHINGTON DC
BELLWEATHER CONSULTING GROUP,BELLWEATHER CONSULTING GROUP
JOHNSON FLOWER AND GARDEN,JOHNSON FLOWER AND GARDEN
COMFORT INN DC,COMFORT INN DC
THE WHARF,THE WHARF
MARC MATSUI,MARC MATSUI
LIBERATORE'S RESTUARANT,LIBERATORE'S RESTUARANT
HOWARD COMMUNITY COLLEGE,HOWARD COMMUNITY COLLEGE
BURMA,BURMA
MCI-CENTER SUITE,MCI-CENTER SUITE
PEACHES KITCHEN CATERING,PEACHES KITCHEN CATERING
THE LIAISON CAPITOL,THE LIAISON CAPITOL
NATIONAL RAILROAD PASSENGER CORPORATION (AMTRAK),NATIONAL RAILROAD PASSENGER CORPORATION (AMTRAK)
AMERICA SEAFOOD,AMERICA SEAFOOD
MAIN EVENT,MAIN EVENT
THE PALM RESTARUANT,THE PALM RESTARUANT
RED HOT AND BLUE  RESTAURANT,RED HOT AND BLUE  RESTAURANT
CHICK FIL-A #02673,CHICK FIL-A #02673
COSTCO WAREHOUSE,COSTCO WAREHOUSE
PAULS BAKERY,PAULS BAKERY
HYATT REGENCY (DC),HYATT REGENCY (DC)
HYATT-PARK WASHINGTON (DC),HYATT-PARK WASHINGTON (DC)
DEMOCRATIC CONGRESSSIONAL CAMPAIGN CTE,DEMOCRATIC CONGRESSSIONAL CAMPAIGN CTE
FORECAST INC,FORECAST INC
CHARLIE PALMER STEAKHOUSE - CP STEAKHOUSE,CHARLIE PALMER STEAKHOUSE - CP STEAKHOUSE
MARONEY PRODUCTIONS,MARONEY PRODUCTIONS
HYATT GRAND (DC),HYATT GRAND (DC)
THE MAJORITY GROUP,THE MAJORITY GROUP
ALLSTATE INSURANCE CO.,ALLSTATE INSURANCE CO.
ANN HAND COLLECTION,ANN HAND COLLECTION
TOKYO STEAKHOUSE,TOKYO STEAKHOUSE
IZE'S DELI AND BAGELRY,IZE'S DELI AND BAGELRY
LAKELANDS COMMUNITY ASSOCIATION,LAKELANDS COMMUNITY ASSOCIATION
SCHOLARSHIP ENDOWMENT FUND OF IOL,SCHOLARSHIP ENDOWMENT FUND OF IOL
HOMEWOOD AT CRUMLAND FARMS,HOMEWOOD AT CRUMLAND FARMS
PAST TIMES CAFE,PAST TIMES CAFE
W MILLAR & CO. CATERING,W MILLAR & CO. CATERING
HABANA VILLAGE,HABANA VILLAGE
HARRIS TEETER FOOD MARKET,HARRIS TEETER FOOD MARKET
TELE-TOWN HALL LLC,TELE-TOWN HALL LLC
SINGING SENSATIONS,SINGING SENSATIONS
THE ENGINEERING SOCIETY OF BALTIMORE,THE ENGINEERING SOCIETY OF BALTIMORE
INTELSAT CORPORATION POLITICAL ACTION COMMITTEE,INTELSAT CORPORATION POLITICAL ACTION COMMITTEE
GILLY'S,GILLY'S
"ARENT FOX, LLP","ARENT FOX, LLP"
SUBWAY - DC,SUBWAY - DC
PHILIPS ELECTRONICS NORTH AMERICA CORPORATION POLI,PHILIPS ELECTRONICS NORTH AMERICA CORPORATION POLI
MOJO TRUCK,MOJO TRUCK
DC SLICES,DC SLICES
DC DEMOCRATIC STATE COMMITTEE KENNEDYS KING DINNER,DC DEMOCRATIC STATE COMMITTEE KENNEDYS KING DINNER
WARD 5 DEMOCRATS,WARD 5 DEMOCRATS
P. J. CLARKE'S,P. J. CLARKE'S
JOHN WINBURN,JOHN WINBURN
ST. GERMAIN CATERING,ST. GERMAIN CATERING
CAPITOL HOST CATERER,CAPITOL HOST CATERER
CBC INSTITUTE,CBC INSTITUTE
H&W PRINTING,H&W PRINTING
TUSCARORA MILL,TUSCARORA MILL
FAIRFAX CO. REPUBLICAN COMMITTEE,FAIRFAX CO. REPUBLICAN COMMITTEE
BAKED AND WIRED,BAKED AND WIRED
KEHLER DELI,KEHLER DELI
ROANOKE VALLEY ACADEMY OF MEDICINE ALLIANCE,ROANOKE VALLEY ACADEMY OF MEDICINE ALLIANCE
NATIONAL MULTIPLE SCLEROSIS SOCIETY,NATIONAL MULTIPLE SCLEROSIS SOCIETY
ART & SOUL @ THE LIASON,ART & SOUL @ THE LIASON
J CHOCOLATIER,J CHOCOLATIER
FIOLA WASHINGTON DC,FIOLA WASHINGTON DC
ROYAL ROTH,ROYAL ROTH
NATIONAL ASSOCIATION OF INSURANCE AND FINANCIAL ADVISORS POLITICAL ACTION COMMITTEE,NATIONAL ASSOCIATION OF INSURANCE AND FINANCIAL ADVISORS POLITICAL ACTION COMMITTEE
EXXON EXPRESS,EXXON EXPRESS
EMILY'S LIST,EMILY'S LIST
US HOUSE MEMBER DINING,US HOUSE MEMBER DINING
STEVEN YEH,STEVEN YEH
HACKWORTH REPROGRAPHICS,HACKWORTH REPROGRAPHICS
ISLE OF WIGHT COUNTY,ISLE OF WIGHT COUNTY
MR. JOSHUA CANADA,MR. JOSHUA CANADA
OMNIFORM INC.,OMNIFORM INC.
WAKEFIELD RURITAN CLUB - SHAD PLANKING,WAKEFIELD RURITAN CLUB - SHAD PLANKING
CENTRAL MEATS,CENTRAL MEATS
CENTER FOR ALEXANDRIA'S CHILDREN,CENTER FOR ALEXANDRIA'S CHILDREN
BASTILLE,BASTILLE
CAPITAL CITY BREWING,CAPITAL CITY BREWING
OPERATION HOMEFRONT HAMPTON ROADS,OPERATION HOMEFRONT HAMPTON ROADS
HAMPTON ROADS CHAMBER OF COMMERCE,HAMPTON ROADS CHAMBER OF COMMERCE
"HAMPTON ROADS COMMITTEE OF 200+ MEN, INC.","HAMPTON ROADS COMMITTEE OF 200+ MEN, INC."
URBAN LEAGUE OF HAMPTON ROADS,URBAN LEAGUE OF HAMPTON ROADS
HIGH BRIDGE STRUTTERS,HIGH BRIDGE STRUTTERS
JAKES ON MAIN,JAKES ON MAIN
MEIWAH RESTAURANT,MEIWAH RESTAURANT
"ARUM GROUP, LLC","ARUM GROUP, LLC"
THE ORDER OF ST. JOHN,THE ORDER OF ST. JOHN
"TUDOR PLACE FOUNDATION, INC","TUDOR PLACE FOUNDATION, INC"
THE WHITE HOUSE GIFT SHOP,THE WHITE HOUSE GIFT SHOP
RED WHITE & BLEU,RED WHITE & BLEU
TROUT'S TOWN RESTAURANT,TROUT'S TOWN RESTAURANT
MORTON'S OF CHICAGO,MORTON'S OF CHICAGO
CAPITAL CAFE',CAPITAL CAFE'
MR. HENRY'S,MR. HENRY'S
GREEK DELI & CATERING,GREEK DELI & CATERING
PS7'S,PS7'S
"CONGRESSIONAL INSTITUTE, INC","CONGRESSIONAL INSTITUTE, INC"
DEPOSITORY TRUST AND CLEARING CORPORATION PAC,DEPOSITORY TRUST AND CLEARING CORPORATION PAC
JOHNNY ROCKETS,JOHNNY ROCKETS
THE H STREET COUNTRY CLUB,THE H STREET COUNTRY CLUB
JOHN DOTY,JOHN DOTY
WOO LAE OAK,WOO LAE OAK
VSAPAC,VSAPAC
NATIONAL REPUBLICAN CONGRESS. COMMITT.,NATIONAL REPUBLICAN CONGRESS. COMMITT.
GANDEL DELI,GANDEL DELI
TRADER JOES,TRADER JOES
"A. LITTERI, INC","A. LITTERI, INC"
HOUSE OF REPRESENTATIVES DINING ROOM,HOUSE OF REPRESENTATIVES DINING ROOM
"CHICKEN TORTILLA, INC.","CHICKEN TORTILLA, INC."
RISING TIDE MEDIA,RISING TIDE MEDIA
EPICUREAN NUTRITION CATERING,EPICUREAN NUTRITION CATERING
MICHEL DE CONINCK PHOTOGRAPHY,MICHEL DE CONINCK PHOTOGRAPHY
J MACK BBQ,J MACK BBQ
SELECT EVENTS,SELECT EVENTS
THE WESTIN VIRGINIA BEACH TOWN CENTER,THE WESTIN VIRGINIA BEACH TOWN CENTER
PERFECT EVENT RENTALS,PERFECT EVENT RENTALS
FIL-AM FRIENDSHIP DAY,FIL-AM FRIENDSHIP DAY
DON MONTEAUX PHOTOGRAPHY,DON MONTEAUX PHOTOGRAPHY
YIANNI'S WINE SHOP,YIANNI'S WINE SHOP
TEXAS FESTIVAL,TEXAS FESTIVAL
"KOGOD LIQUORS, INC.","KOGOD LIQUORS, INC."
THE CORNER MARKET,THE CORNER MARKET
FIOLA DA FABIO TRABOCCHI,FIOLA DA FABIO TRABOCCHI
KAINE FOR VIRGINIA,KAINE FOR VIRGINIA
BEEFALO BOB'S INC.- CATERING,BEEFALO BOB'S INC.- CATERING
"CAFE MEZZANOTTE, INC","CAFE MEZZANOTTE, INC"
CHARM CITY TRIVIA,CHARM CITY TRIVIA
C. F. FOLKS CATERING,C. F. FOLKS CATERING
TROUTMAN SANDERS STRATEGIES,TROUTMAN SANDERS STRATEGIES
DRIVE COMMITTEE,DRIVE COMMITTEE
ALEXANDRIA CHAMBER OF COMMERCE,ALEXANDRIA CHAMBER OF COMMERCE
BITTERSWEET BAKERY,BITTERSWEET BAKERY
BUGSY'S,BUGSY'S
TOWER CLUB,TOWER CLUB
WHITLOWS ON WILSON,WHITLOWS ON WILSON
CURTIS DRAPER,CURTIS DRAPER
FIOLA RESTARAUNT,FIOLA RESTARAUNT
RED HOT & BLUE RESTAURANTS,RED HOT & BLUE RESTAURANTS
HYATT HOTELS GRAND WASHINGTON,HYATT HOTELS GRAND WASHINGTON
DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTE,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTE
D.C. TASTE,D.C. TASTE
PEARL FRENCH BISTRO,PEARL FRENCH BISTRO
"RIGELL, EDWARD SCOTT MR.","RIGELL, EDWARD SCOTT MR."
"DELOITTE CONSULTING, LLP","DELOITTE CONSULTING, LLP"
BEACH BULLY BBQ RESTAURANT,BEACH BULLY BBQ RESTAURANT
CHRISTOPHER NEWPORT UNIVERSITY,CHRISTOPHER NEWPORT UNIVERSITY
TAWES CRAB AND CLAM BAKE,TAWES CRAB AND CLAM BAKE
DALYS FRESH SEAFOOD,DALYS FRESH SEAFOOD
"PARTY PALACE RENTALS, LLC","PARTY PALACE RENTALS, LLC"
WELLWOOD CLUB,WELLWOOD CLUB
BAY COUNTRY GENTLEMEN,BAY COUNTRY GENTLEMEN
CITIZENS FOR COLBURN,CITIZENS FOR COLBURN
"GENERAL RENTAL CENTER, INC.","GENERAL RENTAL CENTER, INC."
GRILLS-ON-WHEELS,GRILLS-ON-WHEELS
BEST WESTERN - WESTMINSTER,BEST WESTERN - WESTMINSTER
WICOMICO COUNTY REPUBLICAN CLUB,WICOMICO COUNTY REPUBLICAN CLUB
PRINCE GEORGE'S TRAP & SKEET CENTER,PRINCE GEORGE'S TRAP & SKEET CENTER
"WELL DONE CATERING, INC.","WELL DONE CATERING, INC."
MONTGOMERY COUNTY RECREATION DEPARTMENT,MONTGOMERY COUNTY RECREATION DEPARTMENT
TRI-STATE PRINTING,TRI-STATE PRINTING
116 INC,116 INC
MOUNT VERNON,MOUNT VERNON
UNIVERSITY CLUB,UNIVERSITY CLUB
TASTE BUDS CATERING,TASTE BUDS CATERING
PRINCE GEORGE'S COUNTY YOUNG DEMOCRATS,PRINCE GEORGE'S COUNTY YOUNG DEMOCRATS
DOUBLETREE HOTEL ANNAPOLIS,DOUBLETREE HOTEL ANNAPOLIS
GRACE'S STEAK & SEAFOOD,GRACE'S STEAK & SEAFOOD
LA FONTAINE BLEUE,LA FONTAINE BLEUE
SNAPPERS WATERFRONT CAFE,SNAPPERS WATERFRONT CAFE
THE FAITH & POLITICS INSTITUTE,THE FAITH & POLITICS INSTITUTE
THE FINANCIAL SERVICES ROUNDTABLE,THE FINANCIAL SERVICES ROUNDTABLE
HOLIDAY INN WASHINGTON DULLES,HOLIDAY INN WASHINGTON DULLES
POSTE RESTAURANT DC,POSTE RESTAURANT DC
W DRAPER TOBACCONIST,W DRAPER TOBACCONIST
HENRI BENDEL,HENRI BENDEL
AMERICAN GREETINGS,AMERICAN GREETINGS
ACCURATE WORD LLC,ACCURATE WORD LLC
DICKSTEIN SHAPIRO LLP POLITICAL ACTION COMMITTEE,DICKSTEIN SHAPIRO LLP POLITICAL ACTION COMMITTEE
HILL COUNTRY BARBEUE,HILL COUNTRY BARBEUE
KAY DANIELS,KAY DANIELS
CONGRESSIONAL BASEBALL GAME,CONGRESSIONAL BASEBALL GAME
FRESCOS,FRESCOS
SCHIMANSKI & ASSOCIATES,SCHIMANSKI & ASSOCIATES
MOLLY'S IRISH PUB,MOLLY'S IRISH PUB
"DOLLAR TREE STORES, INC","DOLLAR TREE STORES, INC"
MATCHBOX VINTAGE PIZZA BISTRO,MATCHBOX VINTAGE PIZZA BISTRO
ROBIN HARRISON ALEXANDER,ROBIN HARRISON ALEXANDER
HONEYWELL INTERNATIONAL,HONEYWELL INTERNATIONAL
ALISON,ALISON
CITIZENS HELPING HEROES INC.,CITIZENS HELPING HEROES INC.
JOHNNY'S HAF SHELL,JOHNNY'S HAF SHELL
HENRICO COUNTY REPUBLICAN COMMITTEE,HENRICO COUNTY REPUBLICAN COMMITTEE
FOUR SEASONS BOURBON,FOUR SEASONS BOURBON
W MILLAR AND CO INC.,W MILLAR AND CO INC.
LEGAL SEAFOOD RESTAURANT,LEGAL SEAFOOD RESTAURANT
US MEMBERS DINING ROOM,US MEMBERS DINING ROOM
KENT ISLAND VOL. FIRE - LADIES AUXILIARY,KENT ISLAND VOL. FIRE - LADIES AUXILIARY
"BARRUS ELECTRIC, INC.","BARRUS ELECTRIC, INC."
NATIONAL COMMITTEE TO PRESERVE SOCIAL SECURITY,NATIONAL COMMITTEE TO PRESERVE SOCIAL SECURITY
THE SUGAR CATERING,THE SUGAR CATERING
DEL FRISCO GRILLE,DEL FRISCO GRILLE
ADVANCED AGRICULTURAL LEADERSHIP PROGRAM,ADVANCED AGRICULTURAL LEADERSHIP PROGRAM
BITTERSEET CATERING,BITTERSEET CATERING
PASSION FOOD HOSPITALITY,PASSION FOOD HOSPITALITY
BALTIMORE CITY PARKS & REC,BALTIMORE CITY PARKS & REC
KEITH MENU DESIGN,KEITH MENU DESIGN
FRESHMAN HOLD EM JFC,FRESHMAN HOLD EM JFC
LAKE OF THE WOODS CLUBHOUSE,LAKE OF THE WOODS CLUBHOUSE
"NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC. POLITICAL ACTION COMMITTEE","NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC. POLITICAL ACTION COMMITTEE"
US HOUSE OF REPRESENTATIVE GIFT SHOP,US HOUSE OF REPRESENTATIVE GIFT SHOP
VELAZQUEZ SANDIN FOOD SERVICE,VELAZQUEZ SANDIN FOOD SERVICE
21ST CENTURY GROUP,21ST CENTURY GROUP
MCCANN CAPITOL ADVOCATES,MCCANN CAPITOL ADVOCATES
NATIONAL ORGANIZATION FOR WOMEN PAC,NATIONAL ORGANIZATION FOR WOMEN PAC
CHEVY CHASE WINE & SPIRITS,CHEVY CHASE WINE & SPIRITS
WINE INSTITUTE,WINE INSTITUTE
MEIWAH,MEIWAH
PRINCE GEORGE'S CO. YOUNG DEMOCRATS,PRINCE GEORGE'S CO. YOUNG DEMOCRATS
NARAL MARYLAND,NARAL MARYLAND
MEETBALLS,MEETBALLS
"THE RITZ-CARLTON, PENTAGON CITY","THE RITZ-CARLTON, PENTAGON CITY"
BYRD & BALDWIN BROS.,BYRD & BALDWIN BROS.
NESBITT RESEARCH,NESBITT RESEARCH
MY KITCHEN,MY KITCHEN
WILLIAM F. BOLGER CENTER,WILLIAM F. BOLGER CENTER
ANDERS BJORGUNG,ANDERS BJORGUNG
MONTGOMERY COUNTY GOVERNMENT,MONTGOMERY COUNTY GOVERNMENT
SAAGAR INDIAN CUISINE,SAAGAR INDIAN CUISINE
SOMONA RESTAURANT,SOMONA RESTAURANT
RIVERS AT WATERGATE,RIVERS AT WATERGATE
NATIONAL COMMITTEE TO PRESERVE SOCIAL SECURITY & MEDICARE,NATIONAL COMMITTEE TO PRESERVE SOCIAL SECURITY & MEDICARE
MICHIGAN STATE SOCIETY,MICHIGAN STATE SOCIETY
VOCELLI PIZZA,VOCELLI PIZZA
THE LIASON CAPITAL HILL,THE LIASON CAPITAL HILL
BOB PAC,BOB PAC
J MACK SOUL FOOD,J MACK SOUL FOOD
LUNTZ GLOBAL,LUNTZ GLOBAL
TUNNICLIFFS,TUNNICLIFFS
EXXON CHILHOWIE,EXXON CHILHOWIE
PEPPERMILL RESTAURANT,PEPPERMILL RESTAURANT
ABERDEEN BARN,ABERDEEN BARN
CHATHAM CARES INC.,CHATHAM CARES INC.
CHATHAMOOCA,CHATHAMOOCA
PAT'S PLACE,PAT'S PLACE
